"","temperatura","humedad"
"135",11.797928100401,28.9007952224474
"136",10.4675596726618,28.0461211352095
"137",10.7028509659528,27.2817434967269
"138",10.9723920627056,27.3638195070405
"139",10.2298998522396,28.4478350814832
"140",10.5720374515609,29.0618523450253
"141",9.22871239512635,27.0526989142305
"142",8.99430076131401,27.4645945964674
"143",8.23845554740652,27.5763382536292
"144",9.71988808439546,27.7328960841116
"145",10.7979964301894,29.2749345784386
"146",11.3980598139799,29.3168928046509
"147",10.9145370604323,30.7436080797989
"148",12.2243778222843,30.9814569928155
"149",11.7396831640823,32.8644178615255
"150",11.2081001514027,32.3538156377435
"151",10.9125834714233,32.5190548214774
"152",10.5510738236689,30.605926435925
"153",11.6424599084233,30.5693490485936
"154",10.9310368938133,29.4716819931675
"155",12.7317195175885,29.4034894346394
"156",13.3715921556913,29.8442091431895
"157",12.8126040179972,28.2747522224321
"158",12.5550990757791,29.7177905242715
"159",12.8564022150479,29.3235839558911
"160",14.4849823296867,30.5191237552688
"161",14.4555806984071,29.7810144920913
"162",15.5761092491349,29.5573252225294
"163",15.8126597112387,27.955045372075
"164",15.499374788233,29.4807675405056
"165",17.000764660125,28.5159308359543
"166",17.4274714290077,26.976306801486
"167",16.4344568481954,27.3890627755089
"168",16.5094852466256,28.3116971171264
"169",18.0291223056003,28.5097477319693
"170",18.208573642586,27.2409647747213
"171",19.0185923226466,27.8407431310295
"172",18.3900900700161,28.4945117099357
"173",18.2162959103372,27.9131450788349
"174",18.4957501478494,27.4040224506413
"175",17.4331506939826,27.7567365564166
"176",17.1419015861396,25.929713615687
"177",16.3671273038966,25.361733359516
"178",15.7507564047049,24.894634276486
"179",16.2404810741247,23.5356862886613
"180",16.5960508392978,22.918985035179
"181",18.9301029083557,22.7485024298293
"182",18.07068061695,22.5397919848591
"183",19.5035341489105,22.6641045443746
"184",18.4596309038728,22.2329369897191
"185",18.8739654761047,21.6416344859561
"186",17.7464546048168,20.6203751319328
"187",16.2563132873975,21.5743692690863
"188",16.922061363216,20.1617248901794
"189",16.6951094309963,19.6748238634757
"190",15.9247619577538,18.9014117678377
"191",15.8713972330656,20.5208025198006
"192",17.0964968976021,18.726069074937
"193",19.4857814769181,17.9244545727557
"194",20.5855588312502,18.6228730126086
"195",20.5989482359607,18.8840904165075
"196",19.3395992413553,18.5388305102184
"197",17.7244016966206,19.8638701466311
"198",18.5399292920743,20.3566100082891
"199",19.5900355345457,22.9107493165852
"200",19.3309512606891,22.1464671497973
"201",19.3098995711958,22.7269529835755
"202",19.4656515094512,21.5514488920452
"203",19.2213686030525,21.9479026265177
"204",18.7329699121128,21.4054415024405
"205",18.6492708314033,22.7745906801674
"206",16.7253609011187,22.4564194951102
"207",17.2286795613088,21.7167987421824
"208",15.6407875332224,21.1502587068175
"209",15.1380059044339,22.192930428604
"210",13.844872606973,21.5472358454016
"211",13.1017175296532,20.6654683386321
"212",12.8335459930551,21.1880740049086
"213",13.2219196862362,21.6026711447074
"214",13.3693223781936,21.916133344258
"215",13.4362503734391,22.4652788892965
"216",13.1940819860446,22.5713037781764
"217",12.6751244156307,21.0699360995942
"218",13.7716383672026,20.157501750326
"219",12.5154387376108,19.536649284314
"220",12.4513526732895,19.3058227411082
"221",12.3462606600057,19.3863660078021
"222",12.5754865534953,17.6895574150544
"223",13.4791982235382,17.5571752987289
"224",11.9447033077472,16.5848807900532
"225",11.7991768130617,17.7696867766322
"226",11.0207330543909,17.3600302554422
"227",9.49139846974307,18.6058681768374
"228",9.69141899931746,19.1064390899546
"229",8.71131113226945,18.2775124313874
"230",8.41170257166458,18.0811701171497
"231",9.02238823331033,16.8514232334909
"232",7.13157713530954,16.974510963552
"233",6.12455300150706,15.3894078435899
"234",6.98062215258052,16.8324296741321
"235",7.64468098503185,16.9687875421346
"236",7.69432414351029,17.1120591164151
"237",7.36282691254843,17.0232634193887
"238",5.38826571962722,16.8710146419781
"239",6.61240068213581,15.5272486281759
"240",7.19450189957239,15.1487460867733
"241",6.07961394446701,15.6794446323151
"242",6.0940544454715,17.4190878275441
"243",6.52291507621709,14.9933808872495
"244",6.50955272889345,14.3213998014363
"245",6.68649407140195,14.8216357847403
"246",7.31296135621579,14.8631643563461
"247",7.66443130289817,16.2975910293334
"248",7.30659515694873,14.2179092999937
"249",7.22474225930521,15.206228512578
"250",7.44484782100591,17.3511996455007
"251",6.32687219340608,17.2551691735386
"252",6.37021917177984,16.9497703613834
"253",3.89669764897008,15.876168512466
"254",4.03508194971411,17.3321563426788
"255",5.07951217392201,17.552643363513
"256",5.21642272094278,17.3374567072365
"257",3.70708135584907,17.6937201349446
"258",3.99416014243315,17.639036098241
"259",5.74601466153815,17.7869137904848
"260",5.01382093382698,15.8954191347541
"261",5.86334718126126,16.3239109061727
"262",5.83906016816331,16.5676747782765
"263",5.78605535289288,16.4709629944173
"264",4.94896772964497,17.9902059038391
"265",5.62228015553702,17.7624330811084
"266",4.11620538771473,17.5822221353346
"267",2.66665971987476,17.9957995673453
"268",2.95582260387453,16.2124875483216
"269",3.57023501413053,15.2694036051514
"270",2.90912770706671,15.2419750452294
"271",3.64493310038539,15.4169950255245
"272",4.93015135223091,15.1034969540961
"273",3.73007458312569,14.1216766668571
"274",2.66531447492121,15.4210539253212
"275",3.19896198025794,15.9690565678869
"276",3.66523750602587,14.3144742249693
"277",2.30140021925644,14.8378125812553
"278",2.24812957827801,14.1474731321746
"279",3.03557996997995,14.8210760432146
"280",2.55417866217506,14.7985064347399
"281",2.73284661383655,14.0436059954284
"282",3.25105715414293,13.750083699916
"283",4.53550593178809,13.5870748468676
"284",4.79086803375482,14.7409042666308
"285",5.73644512042262,12.864290212936
"286",5.20521763946312,12.5478176001394
"287",5.42749556482268,14.1674457119714
"288",6.01530544310893,14.0440426201212
"289",6.65354127331508,13.3132803280134
"290",7.89836938849821,13.2437653913827
"291",8.12487432639294,11.5612719881216
"292",8.44947038842012,11.8813269284574
"293",9.61194157290444,13.4023237081837
"294",10.2989703898239,14.5384702581544
"295",11.5614590656937,14.9377318765837
"296",11.594611887186,14.5631074960303
"297",11.530255441233,13.4630434963237
"298",11.1003417261421,15.0073265616664
"299",11.6744998065715,14.6563895646745
"300",12.0486753721711,15.8814427176068
"301",11.8814846799014,15.2752349612002
"302",10.9044471765939,15.2794508229934
"303",9.89028171269463,14.7943951548287
"304",9.04768704773905,15.7939380087199
"305",10.2534486944913,15.2968234009875
"306",10.982736153621,16.2285691975257
"307",11.892210370558,16.3657692789703
"308",12.2479184794108,16.2208242446243
"309",12.0960873426435,16.9651274538927
"310",12.6278987699429,16.9103225212043
"311",12.8121543252299,16.9734177348483
"312",13.1110000624901,16.4761412518465
"313",14.6068921788608,17.2721532808983
"314",13.7478996404958,17.7650621727753
"315",12.6888594711575,18.0310470095448
"316",11.6812464730809,17.187688471076
"317",11.864285257987,16.6765928565376
"318",9.81761171448111,15.4885731569947
"319",9.50083862482687,15.1592533762247
"320",9.56639395441961,15.7603643816208
"321",10.8941562123186,16.53197013455
"322",10.9840351435767,18.2170051622818
"323",10.6345242435672,17.1819449174411
"324",10.6413237649635,17.4331153552736
"325",10.58436309468,17.6935810192246
"326",9.83232182632911,17.1397505277285
"327",10.6320971809949,15.1226037395647
"328",11.6536852578068,15.0321935169683
"329",11.869229638421,14.410840040497
"330",11.3917727250914,15.7589175698692
"331",12.0912543381791,16.8599406659909
"332",11.9720676101833,15.2187112677385
"333",12.8031335120856,15.1835749939431
"334",13.896700760529,15.535367662154
"335",14.5525697885816,17.2748257187362
"336",13.3929452278812,16.358895745032
"337",13.6136491866845,14.9995338461851
"338",13.9308547332553,14.5826866006842
"339",14.7688138134804,13.904213416747
"340",14.9453614231762,15.1700770203535
"341",14.2675566975204,15.7135958702419
"342",14.5186687065891,15.0502340439789
"343",13.6547651701096,15.187441183283
"344",13.8544621213155,16.2456689555735
"345",12.714957251683,16.4653804856708
"346",12.3127897134956,16.5801198977532
"347",12.2856789736996,17.110739709896
"348",13.8057530180754,16.8458384029481
"349",14.1436549584977,16.7729551194431
"350",14.5119504390174,15.8223059766326
"351",12.6662359179493,16.4228000231049
"352",16.2886355130589,17.2606203297698
"353",15.6573240830669,17.0255512188529
"354",14.8870289910615,15.5825775065086
"355",15.3855458882745,15.1638707982938
"356",13.262625581753,16.4203400613726
"357",13.4037835376023,14.9952788651081
"358",12.7896001505905,17.2784079137637
"359",15.9118286105241,17.2448012647897
"360",16.6876555584759,17.0750603619751
"361",17.8753939811485,18.7056751041073
"362",19.3788739315328,18.4838523323112
"363",18.9358074316532,17.3568235390078
"364",19.3029825831449,18.2188117879811
"365",17.3051388369971,18.5168986172786
"366",16.9788148869472,18.6085155102898
"367",16.2831109548809,18.0290057343817
"368",17.2111338246182,17.3628236781344
"369",19.1173328146854,17.8149194296257
"370",17.434736503571,19.3719272925454
"371",18.6099117843503,19.5559484390748
"372",18.4695724930559,20.7576237116142
"373",17.6507361579047,21.7260896738234
"374",18.3293781270261,22.7353737861305
"375",17.8475806665943,23.4516542004621
"376",18.374444264903,21.9388443404847
"377",19.1744736162061,23.1759729606435
"378",19.6666898851326,22.3227978508194
"379",19.4517575918385,22.3381778769434
"380",20.0167993021558,22.773387413916
"381",20.284511547402,23.4172995760083
"382",20.3225672336008,23.3645708741744
"383",21.4725387330279,23.6396443894127
"384",18.8108356490459,22.8018376238688
"385",18.8453436618986,22.2191439044325
"386",18.210033448743,21.6366139263528
"387",16.3555696952284,21.2842644383975
"388",16.8111682947853,20.3421585777814
"389",17.760943432317,19.6987361713746
"390",17.7863356021491,20.2356429696774
"391",18.1846085842595,20.2966753204285
"392",19.6601956703054,20.7876406260596
"393",20.1375712851194,20.3220897372278
"394",19.8811705625246,21.2716966956297
"395",19.2413885832133,22.3669640379481
"396",19.3590184892749,20.8334041843685
"397",19.9067840611974,19.7934713696522
"398",17.9829482852938,18.8500464909968
"399",18.0872871150054,18.6675297016825
"400",18.1080428512449,18.0117954210197
"401",17.3030969684444,18.2925775684091
"402",17.1194343431114,18.603797590809
"403",16.4416280510444,18.311132612637
"404",16.9704453471281,18.7285274695125
"405",16.7613853531937,19.9733378534942
"406",19.081742483433,20.366752360187
"407",17.7355897110188,21.3116592295855
"408",18.1786133968193,20.3040408731223
"409",18.2217765762709,19.6548530731932
"410",16.8490789606556,19.6703773527722
"411",15.4862230773733,21.2758684692737
"412",16.6892571508028,21.9730644365444
"413",17.1670386201418,22.0308667189467
"414",16.9551092853421,22.2567922019105
"415",18.2615839889477,22.5051159249334
"416",18.0176673003513,22.4477671383459
"417",18.8458546594255,22.5696456162374
"418",18.9802956737163,21.8800146880384
"419",17.7889484867599,21.5496587743492
"420",19.034044818395,20.8298463714269
"421",19.2493135233019,22.1904233634408
"422",19.2034337778539,22.704620633115
"423",19.1884428583648,22.7844280734747
"424",18.8858612685389,23.3922100377473
"425",18.5556070740052,21.4507985762464
"426",19.1891623062985,20.9048509988192
"427",19.4692949125345,21.5977076619207
"428",19.0027555269925,19.714192192486
"429",20.536735718993,20.7430704164305
"430",20.3141016272146,20.4722489003009
"431",19.4784153950972,19.9594740619562
"432",17.617605651207,19.7041608608453
"433",17.8695695768373,20.6838148286707
"434",17.9203531140667,18.7779029085852
"435",18.0028285616334,17.5951418486798
"436",17.6683799461205,17.9407319770114
"437",18.8394773071696,17.5169067496942
"438",19.2404751330499,16.698873234266
"439",18.4529690312499,17.7486575967679
"440",18.3659122007612,17.9370319293548
"441",18.0771155449558,18.5839232063806
"442",16.2349567766328,17.9098252748711
"443",16.8016451596804,17.7775813299665
"444",16.6937642212922,18.1248644467152
"445",15.8499128756791,18.1520247383191
"446",16.1677407019504,19.2280614104358
"447",16.1155018780864,19.5631239568183
"448",16.6861165689205,18.9848736821532
"449",17.2306144416232,20.1111408452018
"450",17.3575836432899,19.5685281329576
"451",18.3249526883223,20.41443919531
"452",17.5631292509648,19.749302909153
"453",17.5861824853281,18.0060304936073
"454",17.0277228828875,18.972755737809
"455",15.6432371714517,19.2447332379982
"456",14.7602923633928,19.5510780215415
"457",15.7178721562658,19.2008349352281
"458",15.9745433924341,19.5771548695533
"459",15.9736891581397,18.913904840434
"460",16.4591711234785,19.6203043677599
"461",17.1765150453591,19.6300500082003
"462",16.1793505467112,19.7278816096812
"463",16.5075973941917,20.0644347324643
"464",17.769462270227,19.9037487647042
"465",17.36651242066,18.3677072364247
"466",17.9239689007443,17.981835810153
"467",18.9098979135492,18.1798564948582
"468",17.5243597048419,18.2563624242186
"469",17.6636184741929,18.6445549637528
"470",17.4239209897958,17.3942830989993
"471",16.873131742877,17.880293748453
"472",15.6758500432199,17.3105372289089
"473",15.6145414376289,16.3774288383537
"474",16.7526725683814,15.5005400712453
"475",16.4728616517453,16.2397812448861
"476",15.4372970498727,16.9698279490641
"477",13.8976501374138,16.2316691370664
"478",14.6454465119831,15.1250824621527
"479",15.0074968761812,15.3048903624154
"480",15.5996489996988,15.1690794517967
"481",15.8630211277375,15.789773875346
"482",16.0832868792003,16.1452952468371
"483",15.6070106940549,15.9312667562717
"484",15.3836216024168,16.7967771782
"485",13.728111135157,15.1712531678906
"486",12.0360172360533,15.9434075946472
"487",11.6423639462735,15.6769903941859
"488",11.2495490167528,14.853007116495
"489",9.91544766222535,16.5539091217382
"490",8.46664009042605,17.813339014506
"491",7.5003066432343,18.6019065528344
"492",8.5120566408178,18.4223156416211
"493",8.7516562154808,18.9570960063355
"494",8.7506359016276,20.6176254048366
"495",8.17310808319911,20.7455924834198
"496",8.2576084209215,20.6144686665494
"497",7.96334580561335,21.5953163076532
"498",6.70519928153082,21.3181049502267
"499",7.20045673699234,22.5353895822714
"500",7.15012572083372,22.3118627167351
"501",7.31149502983241,21.6283085116632
"502",7.2158947377781,23.3540975159155
"503",7.6372962349554,22.9764752809364
"504",8.42028954493502,20.4892446831848
"505",7.48431862755282,22.3487547951311
"506",7.60610944293955,22.8855137418692
"507",7.76424122630118,23.1429087165784
"508",9.59883637360839,21.2479045260478
"509",9.58670156180918,20.2384866033776
"510",10.1508136115252,19.7370011131849
"511",9.1755292909427,19.9653584917638
"512",7.94875186992702,20.1242911891778
"513",7.625573591988,20.7182852127023
"514",8.47081483514585,20.2669512501154
"515",8.74642156914604,20.9576084329582
"516",7.36507608647415,21.5756777323263
"517",7.93010764009116,20.7456820126376
"518",7.66269523990039,19.9226742061517
"519",8.20364815660239,19.013256465287
"520",8.15763349765922,19.8759375985001
"521",8.35375946845603,20.2248664946764
"522",6.89979674231163,21.3164231032488
"523",6.6857872098997,20.2488083132366
"524",7.1271496614853,17.3827231378296
"525",7.52744942085459,16.3033065912104
"526",7.39669341507754,16.7112706379351
"527",8.61285438267584,17.2472221029003
"528",8.93679990050173,17.5682362121164
"529",9.84276962498007,17.7274988385825
"530",10.0665788530864,18.2957732117888
"531",11.9922742672992,19.4514947442178
"532",13.2485422229185,19.4204210120067
"533",14.5633164949908,20.0881237024663
"534",14.5248955620447,21.6884680950061
"535",15.259174577511,20.7459555069992
"536",15.7661170056978,19.2252983844435
"537",17.2880834290098,18.7978427810901
"538",16.7750532842569,19.4445747502461
"539",17.272254512759,18.9335900992534
"540",16.3209006140811,17.7473408157887
"541",15.6268490767654,17.6177522287841
"542",14.8112470182821,19.0776772821494
"543",14.7046698874338,18.6503524008047
"544",15.293225095381,17.6102327861917
"545",14.1129176040447,15.7830677121598
"546",14.5377708407542,15.2497207537877
"547",15.0202639466474,15.1507958136439
"548",14.3786797548631,13.1962114599816
"549",15.8777647341162,14.1612614365342
"550",14.9628426139699,13.7887547887562
"551",15.3653069295995,12.6964835572831
"552",12.9311968047192,12.4735857451164
"553",12.6956608172259,12.6415490153578
"554",13.3992400454902,12.6184868150875
"555",14.7309696239342,11.5942524281511
"556",14.145952598367,11.739551254522
"557",14.7094973882869,12.5322572336553
"558",15.4340499030775,11.1330748121778
"559",16.6416678387321,11.8248459037423
"560",17.3845991444255,13.5153753042469
"561",19.0053448867775,14.0723149816074
"562",18.5251444981167,14.746083734391
"563",20.5213518459277,13.5825837492956
"564",20.8663385291772,12.4919470984039
"565",20.6489457252624,13.0909057517337
"566",20.6716272726055,11.8744935600493
"567",20.6216366787474,11.5208891642456
"568",20.0986700780359,12.8216612391843
"569",18.8251748728723,12.9119218884361
"570",18.3572175290636,12.3987703087874
"571",19.097731354627,11.2590975811903
"572",18.9899737741536,11.6072053206981
"573",20.1741664720731,8.86186847834248
"574",19.9173529592118,8.41842761533067
"575",19.2662656161032,8.62285493506332
"576",18.0251902918454,8.24832966740395
"577",17.3963106002625,7.00179221732695
"578",17.1837407186309,6.83565737294492
"579",18.1676151371181,5.70028530287855
"580",17.0071175134057,3.67004020644589
"581",16.6097075347786,4.15026181852651
"582",15.9274855589164,3.26991802750801
"583",14.9968149143344,5.02350969755712
"584",15.233778969128,5.3135056883702
"585",15.3918788908395,7.17142544020436
"586",16.451048464277,6.71664343742765
"587",15.0996006862232,7.75990242385451
"588",14.2827250200943,6.07170444927964
"589",14.0904481097401,5.81869941756917
"590",13.0446113449448,5.68064277084687
"591",14.1266064922365,4.26123792398349
"592",14.4721019528844,4.59784094215644
"593",12.3588374966586,4.55591837680438
"594",12.8961165942454,5.48417152294045
"595",13.6468487598147,5.85327373809682
"596",13.8402335168898,6.22975138423506
"597",15.2908374576468,5.68523160645245
"598",16.6193144182955,4.5533790692957
"599",14.6673105582676,3.99569503717745
"600",14.9888547959073,4.28911352266746
"601",13.4716656609812,3.8476959792314
"602",13.086202056227,4.84213127248159
"603",11.768329557162,4.87413449749806
"604",10.6360570324399,5.23962677223723
"605",8.68901324937892,6.89784749294735
"606",9.83002041490914,6.89178249561101
"607",11.0754808636394,5.47540190922633
"608",11.1062810180102,4.1013522567817
"609",12.2671391308054,3.39954983068901
"610",12.0181601288902,2.73957978709235
"611",13.0663104824973,1.63488564589004
"612",11.615732307873,0.325769213474487
"613",9.21171386998924,0.91964993228904
"614",8.01231277338692,2.64676757375682
"615",8.80188864001135,4.89189260713906
"616",9.53507230272327,5.52724333230596
"617",9.4702570984233,5.86741598119523
"618",10.461394341278,5.42992051879819
"619",10.8238767328158,7.04385039301435
"620",9.51743760486959,6.49484411882965
"621",9.79252341120769,5.38611030913162
"622",9.77682003288167,5.766970695068
"623",9.73670301806854,6.00224744363607
"624",10.6255169506079,5.60253193553436
"625",11.5164333582196,7.37364834101832
"626",12.4956694014844,8.42564628367382
"627",11.9140059341184,7.77926316709715
"628",10.1743633563707,7.10381536553088
"629",9.12987504773008,8.37583881208489
"630",11.1831855242388,8.42024248253614
"631",10.1533138626989,9.81873327375951
"632",10.9624889770569,8.96655101605739
"633",9.8893111857866,8.48844224045132
"634",10.906188858296,8.92158300598906
"635",10.5137369766253,8.35703915195716
"636",11.1416234977158,9.18682956012393
"637",10.409656205804,10.3973301117513
"638",10.9642217799903,9.2799918170704
"639",10.2405982849232,9.76763647336405
"640",9.82759605175908,8.56385806043718
"641",9.24598794841857,8.57841285193867
"642",8.01562653049089,9.35012694281583
"643",7.85649633164356,9.72933606080504
"644",6.64733885826318,10.626328588868
"645",8.05477262001785,11.9264837302109
"646",8.13543881596142,11.7199747652505
"647",8.74907042616019,10.0061537471459
"648",9.68851426668839,11.2868053467385
"649",9.74073790113056,10.564616204333
"650",8.81250159647567,11.1060701067056
"651",10.2431664439074,10.9710770681884
"652",10.5638624131889,12.1808588216132
"653",9.31818874003794,12.010107324212
"654",9.52697043582697,12.3644556361825
"655",10.5486109004704,12.8124258533117
"656",12.1232297262881,12.286335337253
"657",10.6538251882667,12.125624648949
"658",11.4782952041178,11.4891048102158
"659",12.1109137330195,11.9062074432015
"660",12.2430073454844,13.6828009420216
"661",10.6174965333437,13.7169507596828
"662",10.4136222314083,17.0162382738095
"663",9.07240911543872,17.3727974622515
"664",8.14845473610811,15.1655323958602
"665",9.41367728958849,13.7837213608686
"666",11.4400883075045,14.5467127604521
"667",10.4709647039547,14.9314235122476
"668",10.6493067545534,15.1033052064191
"669",11.114753514888,15.7735639003559
"670",11.4320401914527,16.0216161988388
"671",10.815960214357,17.5430696664168
"672",12.107450150893,18.0877917766251
"673",12.7083588269154,19.4311465232706
"674",10.1329529442527,19.727499268749
"675",10.0572935626743,18.4230406773267
"676",10.2639019052025,17.3153684977209
"677",8.86209987038912,19.0285122278415
"678",8.67953133952362,19.6330272010887
"679",8.87198452632219,20.4002904665659
"680",8.57995864112055,21.9361397978419
"681",8.38901372123918,21.4579298415999
"682",5.92169936175868,20.7212345280381
"683",5.06823258347406,21.9596044640412
"684",4.74908734493081,22.6246218216239
"685",5.18311212900828,23.1395213183024
"686",5.22039432373626,22.9606599260052
"687",4.03945212055258,22.8645633167692
"688",4.17700811550318,22.7600836799563
"689",5.68048233689618,21.2490809666826
"690",5.36360046919393,20.8560811750758
"691",4.01737335155083,20.377936869812
"692",3.53608983468137,21.0228900527379
"693",5.14982490506624,20.6933638186457
"694",6.35420193964371,19.3089626405638
"695",7.55441244599601,20.2834536822708
"696",6.57242241264215,20.5674530051132
"697",6.35397447932883,20.3952373377827
"698",5.16957289314751,20.1111260544801
"699",5.58317231415842,19.4351364512003
"700",6.04856768469689,20.682954533167
"701",6.39670017377187,19.6105640284243
"702",6.65421963678043,20.6829893758318
"703",6.55929798281433,22.129005128607
"704",8.15711194319203,22.60752292424
"705",9.29911910283783,22.7329157960924
"706",9.45090082930988,24.3997252849816
"707",11.6326444301346,25.3491527298479
"708",12.45936756231,24.7184179545761
"709",12.334233656585,25.3234301661732
"710",11.6432863954059,24.6739013184248
"711",12.1237295277806,23.637220735513
"712",12.9967515495364,24.001375352832
"713",12.8811165249558,23.4993873408802
"714",12.7036263704499,23.4951027142781
"715",12.9426241842299,23.7867478798301
"716",11.4620378308909,24.6023176589451
"717",11.9496187071417,23.9179427849778
"718",11.8419085766966,24.1327909679347
"719",11.1455241998805,24.2618313251208
"720",12.5348739482076,22.9695300184488
"721",13.9829038365854,22.5946174792988
"722",11.1405924533572,22.68937502369
"723",12.8951306825502,23.2440306194411
"724",13.7441306752394,24.1434947353388
"725",13.984550217423,23.0883057674602
"726",13.3365200276321,23.5127585862149
"727",15.092158616083,22.7431498388675
"728",15.6546405241513,25.7795407098764
"729",14.6042000291937,24.1736941407643
"730",14.5955391108755,24.5958852093601
"731",14.7844702809578,24.4342472725492
"732",13.9258269645764,24.2111272357948
"733",13.0266257612517,24.4755240345851
"734",12.9506695776001,23.197432825409
"735",13.4314381565316,24.9411744585042
"736",13.8951927714398,25.6650186360494
"737",13.3863938895927,25.4932142661386
"738",12.7281236158338,27.8986721773132
"739",12.438581038239,28.8087680257857
"740",13.1387194987507,29.4650173387535
"741",12.5826242089704,29.8437794715225
"742",12.9672838380784,30.9525801138892
